Location,Latitude,Longitude,Elevation,Skycover,Orientation,Tilt,ACenergyPerYear,img
Shiraz,29.539,52.589,1499.6,2.335595,25,30,400.596832,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation25_Tilt30.png
Shiraz,29.539,52.589,1499.6,2.335595,35,30,374.056668,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation35_Tilt30.png
Shiraz,29.539,52.589,1499.6,2.335595,45,30,343.80543,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation45_Tilt30.png
Shiraz,29.539,52.589,1499.6,2.335595,-45,40,348.561722,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation-45_Tilt40.png
Shiraz,29.539,52.589,1499.6,2.335595,-35,40,375.769203,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation-35_Tilt40.png
Shiraz,29.539,52.589,1499.6,2.335595,-25,40,400.54331,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation-25_Tilt40.png
Shiraz,29.539,52.589,1499.6,2.335595,-15,40,418.166776,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation-15_Tilt40.png
Shiraz,29.539,52.589,1499.6,2.335595,-5,40,425.383552,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation-5_Tilt40.png
Shiraz,29.539,52.589,1499.6,2.335595,5,40,424.218069,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation5_Tilt40.png
Shiraz,29.539,52.589,1499.6,2.335595,15,40,414.119075,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation15_Tilt40.png
Shiraz,29.539,52.589,1499.6,2.335595,25,40,394.187318,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation25_Tilt40.png
Shiraz,29.539,52.589,1499.6,2.335595,35,40,367.686631,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation35_Tilt40.png
Shiraz,29.539,52.589,1499.6,2.335595,45,40,339.149444,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation45_Tilt40.png
Shiraz,29.539,52.589,1499.6,2.335595,-45,50,337.066616,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation-45_Tilt50.png
Shiraz,29.539,52.589,1499.6,2.335595,-35,50,363.416588,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation-35_Tilt50.png
Shiraz,29.539,52.589,1499.6,2.335595,-25,50,385.768597,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation-25_Tilt50.png
Shiraz,29.539,52.589,1499.6,2.335595,-15,50,400.698779,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation-15_Tilt50.png
Shiraz,29.539,52.589,1499.6,2.335595,-5,50,407.644662,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation-5_Tilt50.png
Shiraz,29.539,52.589,1499.6,2.335595,5,50,406.461996,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation5_Tilt50.png
Shiraz,29.539,52.589,1499.6,2.335595,15,50,396.529611,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation15_Tilt50.png
Shiraz,29.539,52.589,1499.6,2.335595,25,50,379.163849,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation25_Tilt50.png
Shiraz,29.539,52.589,1499.6,2.335595,35,50,355.388428,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation35_Tilt50.png
Shiraz,29.539,52.589,1499.6,2.335595,45,50,327.412372,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation45_Tilt50.png
Shiraz,29.539,52.589,1499.6,2.335595,-45,60,320.466027,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation-45_Tilt60.png
Shiraz,29.539,52.589,1499.6,2.335595,-35,60,343.864661,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation-35_Tilt60.png
Shiraz,29.539,52.589,1499.6,2.335595,-25,60,362.275634,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation-25_Tilt60.png
Shiraz,29.539,52.589,1499.6,2.335595,-15,60,375.018891,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation-15_Tilt60.png
Shiraz,29.539,52.589,1499.6,2.335595,-5,60,380.980315,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation-5_Tilt60.png
Shiraz,29.539,52.589,1499.6,2.335595,5,60,379.437473,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation5_Tilt60.png
Shiraz,29.539,52.589,1499.6,2.335595,15,60,370.939762,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation15_Tilt60.png
Shiraz,29.539,52.589,1499.6,2.335595,25,60,355.481782,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation25_Tilt60.png
Shiraz,29.539,52.589,1499.6,2.335595,35,60,335.630901,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation35_Tilt60.png
Shiraz,29.539,52.589,1499.6,2.335595,45,60,311.21789,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation45_Tilt60.png
Shiraz,29.539,52.589,1499.6,2.335595,-45,70,299.528289,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation-45_Tilt70.png
Shiraz,29.539,52.589,1499.6,2.335595,-35,70,317.183553,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation-35_Tilt70.png
Shiraz,29.539,52.589,1499.6,2.335595,-25,70,331.830108,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation-25_Tilt70.png
Shiraz,29.539,52.589,1499.6,2.335595,-15,70,340.227807,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation-15_Tilt70.png
Shiraz,29.539,52.589,1499.6,2.335595,-5,70,345.082017,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation-5_Tilt70.png
Shiraz,29.539,52.589,1499.6,2.335595,5,70,343.589091,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation5_Tilt70.png
Shiraz,29.539,52.589,1499.6,2.335595,15,70,335.812553,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation15_Tilt70.png
Shiraz,29.539,52.589,1499.6,2.335595,25,70,325.112186,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation25_Tilt70.png
Shiraz,29.539,52.589,1499.6,2.335595,35,70,309.146197,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation35_Tilt70.png
Shiraz,29.539,52.589,1499.6,2.335595,45,70,290.445573,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation45_Tilt70.png
Shiraz,29.539,52.589,1499.6,2.335595,-45,80,274.363061,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation-45_Tilt80.png
Shiraz,29.539,52.589,1499.6,2.335595,-35,80,285.677573,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation-35_Tilt80.png
Shiraz,29.539,52.589,1499.6,2.335595,-25,80,294.081932,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation-25_Tilt80.png
Shiraz,29.539,52.589,1499.6,2.335595,-15,80,298.288847,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation-15_Tilt80.png
Shiraz,29.539,52.589,1499.6,2.335595,-5,80,300.009826,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation-5_Tilt80.png
Shiraz,29.539,52.589,1499.6,2.335595,5,80,298.55748,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation5_Tilt80.png
Shiraz,29.539,52.589,1499.6,2.335595,15,80,293.892769,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation15_Tilt80.png
Shiraz,29.539,52.589,1499.6,2.335595,25,80,287.757461,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation25_Tilt80.png
Shiraz,29.539,52.589,1499.6,2.335595,35,80,277.932338,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation35_Tilt80.png
Shiraz,29.539,52.589,1499.6,2.335595,45,80,265.737491,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation45_Tilt80.png
Shiraz,29.539,52.589,1499.6,2.335595,-45,90,246.908745,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation-45_Tilt90.png
Shiraz,29.539,52.589,1499.6,2.335595,-35,90,250.900949,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation-35_Tilt90.png
Shiraz,29.539,52.589,1499.6,2.335595,-25,90,252.150132,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation-25_Tilt90.png
Shiraz,29.539,52.589,1499.6,2.335595,-15,90,250.978873,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation-15_Tilt90.png
Shiraz,29.539,52.589,1499.6,2.335595,-5,90,248.329682,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation-5_Tilt90.png
Shiraz,29.539,52.589,1499.6,2.335595,5,90,247.15334,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation5_Tilt90.png
Shiraz,29.539,52.589,1499.6,2.335595,15,90,247.055807,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation15_Tilt90.png
Shiraz,29.539,52.589,1499.6,2.335595,25,90,246.433388,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation25_Tilt90.png
Shiraz,29.539,52.589,1499.6,2.335595,35,90,244.013382,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation35_Tilt90.png
Rasht,37.325,49.606,-12.2,6.859957,45,90,175.979998,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation45_Tilt90.png
Rasht,37.325,49.606,-12.2,6.859957,-45,0,220.276747,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation-45_Tilt0.png
Rasht,37.325,49.606,-12.2,6.859957,-35,0,239.613946,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation-35_Tilt0.png
Rasht,37.325,49.606,-12.2,6.859957,-25,0,257.301965,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation-25_Tilt0.png
Rasht,37.325,49.606,-12.2,6.859957,-15,0,271.492027,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation-15_Tilt0.png
Rasht,37.325,49.606,-12.2,6.859957,-5,0,280.41446,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation-5_Tilt0.png
Rasht,37.325,49.606,-12.2,6.859957,5,0,282.281795,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation5_Tilt0.png
Rasht,37.325,49.606,-12.2,6.859957,15,0,277.567474,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation15_Tilt0.png
Rasht,37.325,49.606,-12.2,6.859957,25,0,267.605912,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation25_Tilt0.png
Rasht,37.325,49.606,-12.2,6.859957,35,0,253.483878,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation35_Tilt0.png
Rasht,37.325,49.606,-12.2,6.859957,45,0,235.836485,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation45_Tilt0.png
Rasht,37.325,49.606,-12.2,6.859957,-45,10,229.639397,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation-45_Tilt10.png
Rasht,37.325,49.606,-12.2,6.859957,-35,10,251.517326,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation-35_Tilt10.png
Rasht,37.325,49.606,-12.2,6.859957,-25,10,270.15835,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation-25_Tilt10.png
Rasht,37.325,49.606,-12.2,6.859957,-15,10,285.277681,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation-15_Tilt10.png
Rasht,37.325,49.606,-12.2,6.859957,-5,10,294.344794,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation-5_Tilt10.png
Rasht,37.325,49.606,-12.2,6.859957,5,10,296.21511,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation5_Tilt10.png
Rasht,37.325,49.606,-12.2,6.859957,15,10,291.0764,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation15_Tilt10.png
Rasht,37.325,49.606,-12.2,6.859957,25,10,280.482541,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation25_Tilt10.png
Rasht,37.325,49.606,-12.2,6.859957,35,10,264.861389,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation35_Tilt10.png
Rasht,37.325,49.606,-12.2,6.859957,45,10,245.741785,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation45_Tilt10.png
Rasht,37.325,49.606,-12.2,6.859957,-45,20,235.230574,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation-45_Tilt20.png
Rasht,37.325,49.606,-12.2,6.859957,-35,20,258.107793,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation-35_Tilt20.png
Rasht,37.325,49.606,-12.2,6.859957,-25,20,277.490079,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation-25_Tilt20.png
Rasht,37.325,49.606,-12.2,6.859957,-15,20,292.310577,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation-15_Tilt20.png
Rasht,37.325,49.606,-12.2,6.859957,-5,20,301.761117,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation-5_Tilt20.png
Rasht,37.325,49.606,-12.2,6.859957,5,20,303.459311,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation5_Tilt20.png
Rasht,37.325,49.606,-12.2,6.859957,15,20,298.592243,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation15_Tilt20.png
Rasht,37.325,49.606,-12.2,6.859957,25,20,287.320513,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation25_Tilt20.png
Rasht,37.325,49.606,-12.2,6.859957,35,20,271.355249,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation35_Tilt20.png
Rasht,37.325,49.606,-12.2,6.859957,45,20,251.27857,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation45_Tilt20.png
Rasht,37.325,49.606,-12.2,6.859957,-45,30,236.975975,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation-45_Tilt30.png
Rasht,37.325,49.606,-12.2,6.859957,-35,30,259.63745,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation-35_Tilt30.png
Rasht,37.325,49.606,-12.2,6.859957,-25,30,278.653415,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation-25_Tilt30.png
Rasht,37.325,49.606,-12.2,6.859957,-15,30,293.357998,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation-15_Tilt30.png
Rasht,37.325,49.606,-12.2,6.859957,-5,30,302.660723,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation-5_Tilt30.png
Rasht,37.325,49.606,-12.2,6.859957,5,30,304.336567,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation5_Tilt30.png
Rasht,37.325,49.606,-12.2,6.859957,15,30,299.830767,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation15_Tilt30.png
Rasht,37.325,49.606,-12.2,6.859957,25,30,288.653192,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation25_Tilt30.png
Rasht,37.325,49.606,-12.2,6.859957,35,30,272.220642,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation35_Tilt30.png
Rasht,37.325,49.606,-12.2,6.859957,45,30,252.428946,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation45_Tilt30.png
Rasht,37.325,49.606,-12.2,6.859957,-45,40,234.190202,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation-45_Tilt40.png
Rasht,37.325,49.606,-12.2,6.859957,-35,40,256.13932,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation-35_Tilt40.png
Rasht,37.325,49.606,-12.2,6.859957,-25,40,273.817184,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation-25_Tilt40.png
Rasht,37.325,49.606,-12.2,6.859957,-15,40,288.581362,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation-15_Tilt40.png
Rasht,37.325,49.606,-12.2,6.859957,-5,40,296.846679,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation-5_Tilt40.png
Rasht,37.325,49.606,-12.2,6.859957,5,40,299.123577,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation5_Tilt40.png
Rasht,37.325,49.606,-12.2,6.859957,15,40,294.634202,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation15_Tilt40.png
Rasht,37.325,49.606,-12.2,6.859957,25,40,284.272341,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation25_Tilt40.png
Rasht,37.325,49.606,-12.2,6.859957,35,40,268.206627,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation35_Tilt40.png
Rasht,37.325,49.606,-12.2,6.859957,45,40,249.166481,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation45_Tilt40.png
Rasht,37.325,49.606,-12.2,6.859957,-45,50,227.182166,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation-45_Tilt50.png
Rasht,37.325,49.606,-12.2,6.859957,-35,50,246.856464,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation-35_Tilt50.png
Rasht,37.325,49.606,-12.2,6.859957,-25,50,264.192552,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation-25_Tilt50.png
Rasht,37.325,49.606,-12.2,6.859957,-15,50,277.642059,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation-15_Tilt50.png
Rasht,37.325,49.606,-12.2,6.859957,-5,50,284.495718,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation-5_Tilt50.png
Rasht,37.325,49.606,-12.2,6.859957,5,50,287.746337,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation5_Tilt50.png
Rasht,37.325,49.606,-12.2,6.859957,15,50,283.19021,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation15_Tilt50.png
Rasht,37.325,49.606,-12.2,6.859957,25,50,274.13335,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation25_Tilt50.png
Rasht,37.325,49.606,-12.2,6.859957,35,50,259.45685,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation35_Tilt50.png
Rasht,37.325,49.606,-12.2,6.859957,45,50,240.997681,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation45_Tilt50.png
Rasht,37.325,49.606,-12.2,6.859957,-45,60,215.872222,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation-45_Tilt60.png
Rasht,37.325,49.606,-12.2,6.859957,-35,60,233.395473,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation-35_Tilt60.png
Rasht,37.325,49.606,-12.2,6.859957,-25,60,249.127538,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation-25_Tilt60.png
Rasht,37.325,49.606,-12.2,6.859957,-15,60,260.041809,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation-15_Tilt60.png
Rasht,37.325,49.606,-12.2,6.859957,-5,60,267.026797,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation-5_Tilt60.png
Rasht,37.325,49.606,-12.2,6.859957,5,60,269.802778,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation5_Tilt60.png
Rasht,37.325,49.606,-12.2,6.859957,15,60,266.386915,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation15_Tilt60.png
Rasht,37.325,49.606,-12.2,6.859957,25,60,258.03596,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation25_Tilt60.png
Rasht,37.325,49.606,-12.2,6.859957,35,60,245.712606,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation35_Tilt60.png
Rasht,37.325,49.606,-12.2,6.859957,45,60,229.510746,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation45_Tilt60.png
Rasht,37.325,49.606,-12.2,6.859957,-45,70,200.864969,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation-45_Tilt70.png
Rasht,37.325,49.606,-12.2,6.859957,-35,70,215.96335,LocationRashtIntlAP_GI_IRN_Latitude37.325_Longitude49.606_Elevation-12.2_Skycover6.859957_Orientation-35_Tilt70.png
